mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__kernel,param_tfidf__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6.546995735168457,0.5906422240361363,0.7662547111511231,0.016935872258504996,0.1,linear,1000,"{'classifier__C': 0.1, 'classifier__kernel': 'linear', 'tfidf__max_features': 1000}",0.9630728651500164,0.9670293438839432,0.9666996373227827,0.9643916913946587,0.9640501319261213,0.9650487339355045,0.001547983597656803,13,0.9707361305745611,0.9707361305745611,0.9702415299645536,0.9699117962245487,0.9711506758984504,0.9705552526473349,0.00043183806844708186
8.340222883224488,1.246505218040121,1.199662160873413,0.29318145979359544,0.1,linear,5000,"{'classifier__C': 0.1, 'classifier__kernel': 'linear', 'tfidf__max_features': 5000}",0.963402571711177,0.9650511045169798,0.9647213979558193,0.9647213979558193,0.9650395778364116,0.9645872099952413,0.0006097893853820327,14,0.969664495919545,0.9709009974445635,0.9704888302695573,0.9714780314895721,0.9712331025387405,0.9707530915323958,0.000637604750599007
6.858684635162353,0.17626347139196233,0.8550731658935546,0.02629745227116748,0.1,linear,,"{'classifier__C': 0.1, 'classifier__kernel': 'linear', 'tfidf__max_features': None}",0.963402571711177,0.9650511045169798,0.9647213979558193,0.9647213979558193,0.9650395778364116,0.9645872099952413,0.0006097893853820327,14,0.969664495919545,0.9709009974445635,0.9704888302695573,0.9714780314895721,0.9712331025387405,0.9707530915323958,0.000637604750599007
8.371959161758422,2.0106633394696805,1.160900640487671,0.18826914699611833,0.1,rbf,1000,"{'classifier__C': 0.1, 'classifier__kernel': 'rbf', 'tfidf__max_features': 1000}",0.9403231124299374,0.933728981206726,0.9333992746455655,0.9380151665018134,0.933047493403694,0.9357028056375473,0.0029307735701133318,16,0.9426263292391394,0.9450993322891765,0.9423790289341357,0.9436155304591543,0.942466205077481,0.9432372851998174,0.0010309921820977868
10.780610799789429,3.1001336463594438,1.2435173988342285,0.1202564514774812,0.1,rbf,5000,"{'classifier__C': 0.1, 'classifier__kernel': 'rbf', 'tfidf__max_features': 5000}",0.9333992746455655,0.9294427959116386,0.9231783712495879,0.9347181008902077,0.9261213720316622,0.9293719829457325,0.004329719786434582,17,0.9304261808589563,0.9335586513890034,0.9289423790289342,0.9326518836039898,0.9316683151994725,0.9314494820160713,0.0016294148416389144
10.176421070098877,2.0812302081217893,1.2939249992370605,0.13759651670279083,0.1,rbf,,"{'classifier__C': 0.1, 'classifier__kernel': 'rbf', 'tfidf__max_features': None}",0.9333992746455655,0.9294427959116386,0.9231783712495879,0.9347181008902077,0.9261213720316622,0.9293719829457325,0.004329719786434582,17,0.9304261808589563,0.9335586513890034,0.9289423790289342,0.9326518836039898,0.9316683151994725,0.9314494820160713,0.0016294148416389144
5.6417464256286625,0.3486798122391136,0.49642353057861327,0.00040917711342299814,1,linear,1000,"{'classifier__C': 1, 'classifier__kernel': 'linear', 'tfidf__max_features': 1000}",0.9703264094955489,0.9716452357401912,0.9729640619848335,0.9716452357401912,0.9742744063324539,0.9721710698586439,0.001342284301457004,5,0.9812051768197181,0.980133542164702,0.9804632759047069,0.9804632759047069,0.9821134190570392,0.9808757379701746,0.0007115460565461085
7.071566820144653,0.9992877795124766,0.6743709564208984,0.052893611382763085,1,linear,5000,"{'classifier__C': 1, 'classifier__kernel': 'linear', 'tfidf__max_features': 5000}",0.9716452357401912,0.9723046488625123,0.9723046488625123,0.9723046488625123,0.9746042216358839,0.9726326807927224,0.0010183158517605656,1,0.9853268485697799,0.9840903470447614,0.9849146813947737,0.9851619816997774,0.9859050445103857,0.9850797806438957,0.0005924688400379248
6.3613909721374515,0.7538195541179288,0.6214166641235351,0.07901788637597579,1,linear,,"{'classifier__C': 1, 'classifier__kernel': 'linear', 'tfidf__max_features': None}",0.9716452357401912,0.9723046488625123,0.9723046488625123,0.9723046488625123,0.9746042216358839,0.9726326807927224,0.0010183158517605656,1,0.9853268485697799,0.9840903470447614,0.9849146813947737,0.9851619816997774,0.9859050445103857,0.9850797806438957,0.0005924688400379248
6.8812765121459964,0.9480732102471078,0.798046875,0.020668541984030613,1,rbf,1000,"{'classifier__C': 1, 'classifier__kernel': 'rbf', 'tfidf__max_features': 1000}",0.9693372898120672,0.9723046488625123,0.9703264094955489,0.9723046488625123,0.9729551451187335,0.9714456284302748,0.0013749338596174487,6,0.9884593190998269,0.9887066194048306,0.9885417525348281,0.9889539197098343,0.9893669634025717,0.9888057148303782,0.00032755171959998115
7.5570228576660154,0.8811235827286861,0.918103551864624,0.02516532223963997,1,rbf,5000,"{'classifier__C': 1, 'classifier__kernel': 'rbf', 'tfidf__max_features': 5000}",0.9690075832509067,0.9739531816683152,0.973293768545994,0.9736234751071546,0.9722955145118733,0.9724347046168488,0.0018011925722159878,3,0.9911796224548677,0.990602588409859,0.9911796224548677,0.9913444893248702,0.9918397626112759,0.9912292170511481,0.0003958879336693842
7.799301195144653,1.0908302897869893,1.1241611003875733,0.1627128926250836,1,rbf,,"{'classifier__C': 1, 'classifier__kernel': 'rbf', 'tfidf__max_features': None}",0.9690075832509067,0.9739531816683152,0.973293768545994,0.9736234751071546,0.9722955145118733,0.9724347046168488,0.0018011925722159878,3,0.9911796224548677,0.990602588409859,0.9911796224548677,0.9913444893248702,0.9918397626112759,0.9912292170511481,0.0003958879336693842
6.7012794494628904,0.8385299617614096,0.4755423069000244,0.06742050508098028,10,linear,1000,"{'classifier__C': 10, 'classifier__kernel': 'linear', 'tfidf__max_features': 1000}",0.9650511045169798,0.9670293438839432,0.9693372898120672,0.9660402242004615,0.9689973614775725,0.9672910647782048,0.00165825252991019,12,0.9871403841398071,0.9859038826147886,0.9866457835297997,0.9861511829197923,0.9874711506758984,0.9866624767760171,0.0005864322804973251
6.232071447372436,0.14912604858134718,0.47931509017944335,0.018923348372514488,10,linear,5000,"{'classifier__C': 10, 'classifier__kernel': 'linear', 'tfidf__max_features': 5000}",0.965710517639301,0.9693372898120672,0.9699967029343884,0.968018463567425,0.9703166226912929,0.968675919328895,0.0016792643050379127,10,0.9918390899348776,0.9910971890198664,0.9910147555848652,0.9910971890198664,0.9917573359709858,0.9913611119060922,0.00035909045840950947
8.497016668319702,2.3120843896043204,0.6782413959503174,0.2662537687780793,10,linear,,"{'classifier__C': 10, 'classifier__kernel': 'linear', 'tfidf__max_features': None}",0.965710517639301,0.9693372898120672,0.9699967029343884,0.968018463567425,0.9703166226912929,0.968675919328895,0.0016792643050379127,10,0.9918390899348776,0.9910971890198664,0.9910147555848652,0.9910971890198664,0.9917573359709858,0.9913611119060922,0.00035909045840950947
10.552089834213257,3.772596032288268,1.2222449779510498,0.2232010695282951,10,rbf,1000,"{'classifier__C': 10, 'classifier__kernel': 'rbf', 'tfidf__max_features': 1000}",0.965710517639301,0.9699967029343884,0.9709858226178701,0.9706561160567095,0.9693271767810027,0.9693352672058543,0.0018997550870111738,9,0.9953837276399308,0.9948066935949221,0.9953012942049295,0.9953837276399308,0.9957138147049126,0.9953178515569252,0.0002922405650188377
9.689987182617188,0.3439259747069925,1.1825435161590576,0.15227059637819,10,rbf,5000,"{'classifier__C': 10, 'classifier__kernel': 'rbf', 'tfidf__max_features': 5000}",0.9650511045169798,0.9709858226178701,0.9729640619848335,0.9762611275964391,0.9709762532981531,0.971247674002855,0.003650216798485824,7,0.9963729288599456,0.9959607616849394,0.9962080619899432,0.9961256285549419,0.996538081107814,0.9962410924395169,0.00019929443647554836
8.329690980911256,0.41837474575131284,1.1473774909973145,0.15787805223904328,10,rbf,,"{'classifier__C': 10, 'classifier__kernel': 'rbf', 'tfidf__max_features': None}",0.9650511045169798,0.9709858226178701,0.9729640619848335,0.9762611275964391,0.9709762532981531,0.971247674002855,0.003650216798485824,7,0.9963729288599456,0.9959607616849394,0.9962080619899432,0.9961256285549419,0.996538081107814,0.9962410924395169,0.00019929443647554836
